event_id,timestamp,db_host,db_user,src_ip,database,query_type,object,rows,bytes,result,raw
mysql-20260706-005211,2026-07-04T00:12:43+08:00,mysql-core-01,admin.li,10.20.30.31,crm,select,customer,4761,1928205,success,select on crm.customer
mysql-20260706-033337,2026-07-04T00:12:50+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,select,config,1646,813124,success,select on crm.config
mysql-20260706-035383,2026-07-04T00:13:06+08:00,mysql-core-01,report_user,10.20.10.21,crm,show,invoice,4397,1543347,success,show on crm.invoice
mysql-20260706-012011,2026-07-04T00:13:11+08:00,mysql-core-01,admin.li,10.20.20.33,crm,select,user_profile,4724,354300,success,select on crm.user_profile
mysql-20260706-024379,2026-07-04T00:13:34+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,select,invoice,279,121365,success,select on crm.invoice
mysql-20260706-016782,2026-07-04T00:13:49+08:00,mysql-core-01,bi_sync,10.20.20.33,crm,insert,customer,2951,1050556,success,insert on crm.customer
mysql-20260706-005626,2026-07-04T00:14:01+08:00,mysql-core-01,report_user,10.20.30.11,crm,select,customer,4824,945504,success,select on crm.customer
mysql-20260706-003094,2026-07-04T00:14:06+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,insert,invoice,2465,497930,success,insert on crm.invoice
mysql-20260706-016670,2026-07-04T00:14:12+08:00,mysql-core-01,admin.li,10.20.30.11,crm,insert,user_profile,3992,690616,success,insert on crm.user_profile
mysql-20260706-020615,2026-07-04T00:14:24+08:00,mysql-core-01,report_user,10.20.20.33,crm,update,invoice,3092,961612,success,update on crm.invoice
mysql-20260706-023777,2026-07-04T00:14:56+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,select,orders,2920,957760,success,select on crm.orders
mysql-20260706-007655,2026-07-04T00:15:27+08:00,mysql-core-01,admin.li,10.20.30.11,crm,select,report_daily,99,41580,success,select on crm.report_daily
mysql-20260706-003095,2026-07-04T00:15:36+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,select,invoice,4480,1066240,success,select on crm.invoice
mysql-20260706-004629,2026-07-04T00:15:40+08:00,mysql-core-01,crm_ro,10.20.20.33,crm,insert,config,242,14520,success,insert on crm.config
mysql-20260706-017374,2026-07-04T00:15:47+08:00,mysql-core-01,crm_rw,10.20.30.11,crm,update,user_profile,1720,361200,success,update on crm.user_profile
mysql-20260706-023925,2026-07-04T00:15:47+08:00,mysql-core-01,bi_sync,10.20.20.33,crm,select,user_profile,4939,627253,success,select on crm.user_profile
mysql-20260706-006677,2026-07-04T00:15:51+08:00,mysql-core-01,admin.li,10.20.30.31,crm,select,config,2188,923336,success,select on crm.config
mysql-20260706-007210,2026-07-04T00:15:55+08:00,mysql-core-01,crm_rw,10.20.30.31,crm,select,customer,1300,534300,success,select on crm.customer
mysql-20260706-010457,2026-07-04T00:16:15+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,insert,report_daily,2044,208488,success,insert on crm.report_daily
mysql-20260706-001129,2026-07-04T00:16:24+08:00,mysql-core-01,crm_rw,10.20.30.31,crm,show,orders,4337,1175327,success,show on crm.orders
mysql-20260706-001293,2026-07-04T00:16:24+08:00,mysql-core-01,report_user,10.20.10.21,crm,select,report_daily,2290,77860,success,select on crm.report_daily
mysql-20260706-032470,2026-07-04T00:16:29+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,select,report_daily,1523,429486,success,select on crm.report_daily
mysql-20260706-027683,2026-07-04T00:16:35+08:00,mysql-core-01,report_user,10.20.10.21,crm,update,customer,4,1596,success,update on crm.customer
mysql-20260706-015906,2026-07-04T00:16:50+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,select,user_profile,3355,1664080,success,select on crm.user_profile
mysql-20260706-027299,2026-07-04T00:17:09+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,insert,invoice,1717,51510,success,insert on crm.invoice
mysql-20260706-032061,2026-07-04T00:17:12+08:00,mysql-core-01,report_user,10.20.30.11,crm,insert,config,855,340290,success,insert on crm.config
mysql-20260706-009871,2026-07-04T00:17:23+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,update,user_profile,4100,774900,success,update on crm.user_profile
mysql-20260706-034209,2026-07-04T00:17:31+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,select,orders,682,180048,success,select on crm.orders
mysql-20260706-028457,2026-07-04T00:17:33+08:00,mysql-core-01,admin.li,10.20.30.31,crm,select,orders,1087,101091,success,select on crm.orders
mysql-20260706-006784,2026-07-04T00:17:35+08:00,mysql-core-01,report_user,10.20.30.31,crm,update,report_daily,2510,1214840,success,update on crm.report_daily
mysql-20260706-028206,2026-07-04T00:17:42+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,show,config,3418,1548354,success,show on crm.config
mysql-20260706-034772,2026-07-04T00:17:50+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,select,orders,500,62000,success,select on crm.orders
mysql-20260706-021597,2026-07-04T00:17:57+08:00,mysql-core-01,crm_rw,10.20.20.33,crm,select,invoice,2288,1018160,success,select on crm.invoice
mysql-20260706-029815,2026-07-04T00:18:00+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,select,customer,751,94626,success,select on crm.customer
mysql-20260706-026540,2026-07-04T00:18:03+08:00,mysql-core-01,crm_ro,10.20.20.33,crm,select,report_daily,3644,805324,success,select on crm.report_daily
mysql-20260706-000160,2026-07-04T00:18:12+08:00,mysql-core-01,crm_rw,10.20.30.31,crm,insert,orders,3012,674688,success,insert on crm.orders
mysql-20260706-034326,2026-07-04T00:18:46+08:00,mysql-core-01,bi_sync,10.20.10.21,crm,select,invoice,2459,587701,success,select on crm.invoice
mysql-20260706-031111,2026-07-04T00:19:29+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,update,config,2842,849758,success,update on crm.config
mysql-20260706-005278,2026-07-04T00:19:40+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,select,config,4583,976179,success,select on crm.config
mysql-20260706-023008,2026-07-04T00:19:41+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,select,customer,1832,884856,success,select on crm.customer
mysql-20260706-028329,2026-07-04T00:20:05+08:00,mysql-core-01,report_user,10.20.30.11,crm,select,config,4518,1540638,success,select on crm.config
mysql-20260706-019313,2026-07-04T00:20:18+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,select,orders,4540,1203100,success,select on crm.orders
mysql-20260706-018378,2026-07-04T00:20:27+08:00,mysql-core-01,crm_rw,10.20.30.31,crm,show,orders,1051,397278,success,show on crm.orders
mysql-20260706-016839,2026-07-04T00:20:41+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,select,invoice,3818,122176,success,select on crm.invoice
mysql-20260706-027444,2026-07-04T00:20:57+08:00,mysql-core-01,report_user,10.20.30.31,crm,update,orders,1378,385840,success,update on crm.orders
mysql-20260706-007763,2026-07-04T00:21:30+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,insert,config,2908,569968,success,insert on crm.config
mysql-20260706-018978,2026-07-04T00:21:30+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,select,report_daily,4680,351000,success,select on crm.report_daily
mysql-20260706-027416,2026-07-04T00:21:43+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,insert,config,385,68915,success,insert on crm.config
mysql-20260706-024969,2026-07-04T00:21:52+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,select,invoice,4483,1111784,success,select on crm.invoice
mysql-20260706-027582,2026-07-04T00:21:53+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,show,orders,2641,1146194,success,show on crm.orders
mysql-20260706-024040,2026-07-04T00:22:23+08:00,mysql-core-01,bi_sync,10.20.20.33,crm,select,report_daily,2562,1029924,success,select on crm.report_daily
mysql-20260706-033350,2026-07-04T00:22:25+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,select,invoice,1286,345934,success,select on crm.invoice
mysql-20260706-035344,2026-07-04T00:22:37+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,select,report_daily,811,193829,success,select on crm.report_daily
mysql-20260706-010050,2026-07-04T00:23:06+08:00,mysql-core-01,admin.li,10.20.10.21,crm,update,user_profile,339,168144,success,update on crm.user_profile
mysql-20260706-030123,2026-07-04T00:23:18+08:00,mysql-core-01,crm_ro,10.20.20.33,crm,insert,orders,3687,1238832,success,insert on crm.orders
mysql-20260706-006723,2026-07-04T00:23:36+08:00,mysql-core-01,bi_sync,10.20.20.33,crm,select,report_daily,3270,330270,success,select on crm.report_daily
mysql-20260706-034148,2026-07-04T00:23:54+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,select,config,3519,1481499,success,select on crm.config
mysql-20260706-003380,2026-07-04T00:24:04+08:00,mysql-core-01,crm_rw,10.20.20.33,crm,select,orders,199,75421,success,select on crm.orders
mysql-20260706-023896,2026-07-04T00:24:14+08:00,mysql-core-01,report_user,10.20.30.31,crm,update,report_daily,814,307692,success,update on crm.report_daily
mysql-20260706-014262,2026-07-04T00:24:23+08:00,mysql-core-01,admin.li,10.20.10.21,crm,select,config,2107,771162,success,select on crm.config
mysql-20260706-026388,2026-07-04T00:24:28+08:00,mysql-core-01,report_user,10.20.30.31,crm,show,report_daily,460,218500,success,show on crm.report_daily
mysql-20260706-003059,2026-07-04T00:24:46+08:00,mysql-core-01,report_user,10.20.30.31,crm,show,report_daily,1025,302375,success,show on crm.report_daily
mysql-20260706-028416,2026-07-04T00:24:47+08:00,mysql-core-01,bi_sync,10.20.10.21,crm,update,user_profile,3934,637308,success,update on crm.user_profile
mysql-20260706-004083,2026-07-04T00:24:48+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,select,user_profile,2875,577875,success,select on crm.user_profile
mysql-20260706-005710,2026-07-04T00:24:54+08:00,mysql-core-01,admin.li,10.20.30.11,crm,select,user_profile,755,368440,success,select on crm.user_profile
mysql-20260706-006877,2026-07-04T00:25:06+08:00,mysql-core-01,bi_sync,10.20.30.11,crm,update,orders,4623,369840,success,update on crm.orders
mysql-20260706-014546,2026-07-04T00:25:13+08:00,mysql-core-01,admin.li,10.20.30.11,crm,select,invoice,317,10461,success,select on crm.invoice
mysql-20260706-000926,2026-07-04T00:25:19+08:00,mysql-core-01,bi_sync,10.20.20.33,crm,select,report_daily,3182,941872,success,select on crm.report_daily
mysql-20260706-034557,2026-07-04T00:25:38+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,insert,config,3339,1292193,success,insert on crm.config
mysql-20260706-019964,2026-07-04T00:25:58+08:00,mysql-core-01,crm_rw,10.20.20.33,crm,show,report_daily,2276,266292,success,show on crm.report_daily
mysql-20260706-029157,2026-07-04T00:26:33+08:00,mysql-core-01,report_user,10.20.20.33,crm,select,invoice,1816,722768,success,select on crm.invoice
mysql-20260706-034356,2026-07-04T00:26:34+08:00,mysql-core-01,admin.li,10.20.30.11,crm,update,orders,1534,720980,success,update on crm.orders
mysql-20260706-031770,2026-07-04T00:26:53+08:00,mysql-core-01,report_user,10.20.20.33,crm,select,user_profile,627,295944,success,select on crm.user_profile
mysql-20260706-008850,2026-07-04T00:27:02+08:00,mysql-core-01,crm_rw,10.20.30.11,crm,insert,invoice,1231,448084,success,insert on crm.invoice
mysql-20260706-011813,2026-07-04T00:27:52+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,select,user_profile,2609,680949,success,select on crm.user_profile
mysql-20260706-027772,2026-07-04T00:28:07+08:00,mysql-core-01,admin.li,10.20.10.21,crm,select,customer,2787,473790,success,select on crm.customer
mysql-20260706-030370,2026-07-04T00:28:09+08:00,mysql-core-01,crm_rw,10.20.20.33,crm,update,user_profile,653,298421,success,update on crm.user_profile
mysql-20260706-020450,2026-07-04T00:28:11+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,show,report_daily,1881,398772,success,show on crm.report_daily
mysql-20260706-023269,2026-07-04T00:28:31+08:00,mysql-core-01,admin.li,10.20.30.11,crm,insert,config,4240,1941920,success,insert on crm.config
mysql-20260706-029936,2026-07-04T00:28:34+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,select,config,3056,473680,success,select on crm.config
mysql-20260706-024288,2026-07-04T00:28:55+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,select,orders,4268,132308,success,select on crm.orders
mysql-20260706-029138,2026-07-04T00:28:58+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,insert,report_daily,155,24645,success,insert on crm.report_daily
mysql-20260706-005318,2026-07-04T00:29:00+08:00,mysql-core-01,bi_sync,10.20.20.33,crm,show,customer,3735,74700,success,show on crm.customer
mysql-20260706-012599,2026-07-04T00:29:16+08:00,mysql-core-01,crm_ro,10.20.20.33,crm,select,report_daily,1559,417812,success,select on crm.report_daily
mysql-20260706-001950,2026-07-04T00:29:26+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,insert,orders,394,97712,success,insert on crm.orders
mysql-20260706-026811,2026-07-04T00:29:32+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,select,config,3487,1035639,success,select on crm.config
mysql-20260706-024129,2026-07-04T00:29:58+08:00,mysql-core-01,bi_sync,10.20.20.33,crm,select,user_profile,3395,733320,success,select on crm.user_profile
mysql-20260706-029442,2026-07-04T00:30:05+08:00,mysql-core-01,report_user,10.20.30.31,crm,select,orders,431,57323,success,select on crm.orders
mysql-20260706-001411,2026-07-04T00:30:06+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,update,invoice,2735,1192460,success,update on crm.invoice
mysql-20260706-009693,2026-07-04T00:30:08+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,select,user_profile,2904,406560,success,select on crm.user_profile
mysql-20260706-015831,2026-07-04T00:30:31+08:00,mysql-core-01,bi_sync,10.20.10.21,crm,update,invoice,3830,1574130,success,update on crm.invoice
mysql-20260706-018761,2026-07-04T00:30:38+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,update,invoice,4055,1804475,success,update on crm.invoice
mysql-20260706-031488,2026-07-04T00:30:41+08:00,mysql-core-01,bi_sync,10.20.10.21,crm,insert,report_daily,1610,373520,success,insert on crm.report_daily
mysql-20260706-032496,2026-07-04T00:31:01+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,select,config,4791,2040966,success,select on crm.config
mysql-20260706-029924,2026-07-04T00:31:11+08:00,mysql-core-01,report_user,10.20.20.33,crm,insert,invoice,2109,236208,success,insert on crm.invoice
mysql-20260706-028484,2026-07-04T00:31:26+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,update,orders,654,132762,success,update on crm.orders
mysql-20260706-014713,2026-07-04T00:31:48+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,select,invoice,4267,1092352,success,select on crm.invoice
mysql-20260706-008199,2026-07-04T00:31:54+08:00,mysql-core-01,bi_sync,10.20.20.33,crm,select,customer,1015,151235,success,select on crm.customer
mysql-20260706-002026,2026-07-04T00:31:58+08:00,mysql-core-01,admin.li,10.20.30.11,crm,select,orders,403,95914,success,select on crm.orders
mysql-20260706-023466,2026-07-04T00:32:10+08:00,mysql-core-01,bi_sync,10.20.20.33,crm,select,orders,86,7396,success,select on crm.orders
mysql-20260706-030583,2026-07-04T00:32:12+08:00,mysql-core-01,report_user,10.20.20.33,crm,insert,invoice,2091,635664,success,insert on crm.invoice
mysql-20260706-000763,2026-07-04T00:32:19+08:00,mysql-core-01,report_user,10.20.10.21,crm,select,config,4998,1214514,success,select on crm.config
mysql-20260706-007915,2026-07-04T00:32:33+08:00,mysql-core-01,report_user,10.20.10.21,crm,select,config,1809,698274,success,select on crm.config
mysql-20260706-009117,2026-07-04T00:32:44+08:00,mysql-core-01,report_user,10.20.30.31,crm,update,orders,2855,593840,success,update on crm.orders
mysql-20260706-009183,2026-07-04T00:32:44+08:00,mysql-core-01,report_user,10.20.20.33,crm,insert,customer,4664,2271368,success,insert on crm.customer
mysql-20260706-002378,2026-07-04T00:32:54+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,select,orders,2683,834413,success,select on crm.orders
mysql-20260706-013297,2026-07-04T00:32:55+08:00,mysql-core-01,bi_sync,10.20.10.21,crm,update,orders,1293,596073,success,update on crm.orders
mysql-20260706-005501,2026-07-04T00:33:11+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,select,report_daily,143,43186,success,select on crm.report_daily
mysql-20260706-017587,2026-07-04T00:33:17+08:00,mysql-core-01,report_user,10.20.30.11,crm,select,user_profile,3281,1289433,success,select on crm.user_profile
mysql-20260706-020645,2026-07-04T00:33:17+08:00,mysql-core-01,admin.li,10.20.20.33,crm,insert,user_profile,2258,559984,success,insert on crm.user_profile
mysql-20260706-020534,2026-07-04T00:33:25+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,select,invoice,65,15665,success,select on crm.invoice
mysql-20260706-019438,2026-07-04T00:33:35+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,insert,config,451,180851,success,insert on crm.config
mysql-20260706-020297,2026-07-04T00:33:48+08:00,mysql-core-01,crm_rw,10.20.30.31,crm,insert,customer,2980,470840,success,insert on crm.customer
mysql-20260706-011060,2026-07-04T00:33:49+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,update,user_profile,199,57113,success,update on crm.user_profile
mysql-20260706-003046,2026-07-04T00:34:13+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,select,orders,520,112840,success,select on crm.orders
mysql-20260706-016903,2026-07-04T00:34:21+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,select,customer,613,167349,success,select on crm.customer
mysql-20260706-030248,2026-07-04T00:34:40+08:00,mysql-core-01,report_user,10.20.30.11,crm,insert,report_daily,1695,174585,success,insert on crm.report_daily
mysql-20260706-007002,2026-07-04T00:34:47+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,select,config,3634,1097468,success,select on crm.config
mysql-20260706-026657,2026-07-04T00:34:55+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,insert,invoice,2552,997832,success,insert on crm.invoice
mysql-20260706-028948,2026-07-04T00:35:14+08:00,mysql-core-01,admin.li,10.20.30.31,crm,select,orders,3776,641920,success,select on crm.orders
mysql-20260706-007988,2026-07-04T00:35:51+08:00,mysql-core-01,crm_rw,10.20.20.33,crm,select,config,4058,945514,success,select on crm.config
mysql-20260706-027478,2026-07-04T00:35:51+08:00,mysql-core-01,admin.li,10.20.10.21,crm,select,customer,4788,1551312,success,select on crm.customer
mysql-20260706-029268,2026-07-04T00:35:58+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,show,orders,298,123074,success,show on crm.orders
mysql-20260706-028365,2026-07-04T00:36:07+08:00,mysql-core-01,bi_sync,10.20.30.11,crm,select,user_profile,46,9568,success,select on crm.user_profile
mysql-20260706-007368,2026-07-04T00:36:18+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,select,config,129,30831,success,select on crm.config
mysql-20260706-013344,2026-07-04T00:36:22+08:00,mysql-core-01,bi_sync,10.20.10.21,crm,select,user_profile,2689,360326,success,select on crm.user_profile
mysql-20260706-009911,2026-07-04T00:36:40+08:00,mysql-core-01,admin.li,10.20.20.33,crm,select,customer,2877,210021,success,select on crm.customer
mysql-20260706-000941,2026-07-04T00:36:51+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,select,config,1909,878140,success,select on crm.config
mysql-20260706-034016,2026-07-04T00:36:59+08:00,mysql-core-01,crm_ro,10.20.20.33,crm,show,config,137,41100,success,show on crm.config
mysql-20260706-034263,2026-07-04T00:37:08+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,show,orders,1876,345184,success,show on crm.orders
mysql-20260706-023493,2026-07-04T00:37:12+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,show,customer,4347,312984,success,show on crm.customer
mysql-20260706-009456,2026-07-04T00:37:20+08:00,mysql-core-01,bi_sync,10.20.20.33,crm,select,customer,3282,889422,success,select on crm.customer
mysql-20260706-010523,2026-07-04T00:37:53+08:00,mysql-core-01,crm_rw,10.20.30.31,crm,update,config,1856,610624,success,update on crm.config
mysql-20260706-011622,2026-07-04T00:37:56+08:00,mysql-core-01,crm_ro,10.20.20.33,crm,show,user_profile,4807,2249676,success,show on crm.user_profile
mysql-20260706-023537,2026-07-04T00:37:57+08:00,mysql-core-01,admin.li,10.20.30.11,crm,update,invoice,1413,138474,success,update on crm.invoice
mysql-20260706-006604,2026-07-04T00:38:01+08:00,mysql-core-01,bi_sync,10.20.10.21,crm,select,user_profile,1582,427140,success,select on crm.user_profile
mysql-20260706-005224,2026-07-04T00:38:21+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,insert,config,304,144704,success,insert on crm.config
mysql-20260706-034310,2026-07-04T00:38:52+08:00,mysql-core-01,report_user,10.20.20.33,crm,update,report_daily,174,5394,success,update on crm.report_daily
mysql-20260706-025200,2026-07-04T00:38:55+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,select,customer,3136,658560,success,select on crm.customer
mysql-20260706-023950,2026-07-04T00:39:34+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,update,config,4880,2025200,success,update on crm.config
mysql-20260706-020919,2026-07-04T00:39:46+08:00,mysql-core-01,bi_sync,10.20.10.21,crm,show,orders,4713,146103,success,show on crm.orders
mysql-20260706-017535,2026-07-04T00:40:00+08:00,mysql-core-01,report_user,10.20.30.11,crm,update,config,3101,542675,success,update on crm.config
mysql-20260706-021147,2026-07-04T00:40:03+08:00,mysql-core-01,crm_rw,10.20.30.11,crm,insert,report_daily,4535,1306080,success,insert on crm.report_daily
mysql-20260706-008553,2026-07-04T00:40:10+08:00,mysql-core-01,crm_rw,10.20.30.31,crm,select,invoice,681,330285,success,select on crm.invoice
mysql-20260706-022763,2026-07-04T00:40:26+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,show,customer,2758,612276,success,show on crm.customer
mysql-20260706-007459,2026-07-04T00:40:55+08:00,mysql-core-01,admin.li,10.20.30.31,crm,update,user_profile,927,53766,success,update on crm.user_profile
mysql-20260706-015055,2026-07-04T00:41:05+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,show,user_profile,2423,940124,success,show on crm.user_profile
mysql-20260706-021180,2026-07-04T00:41:07+08:00,mysql-core-01,bi_sync,10.20.30.11,crm,update,invoice,2068,295724,success,update on crm.invoice
mysql-20260706-009347,2026-07-04T00:41:11+08:00,mysql-core-01,bi_sync,10.20.10.21,crm,update,customer,1159,365085,success,update on crm.customer
mysql-20260706-025159,2026-07-04T00:41:18+08:00,mysql-core-01,report_user,10.20.30.31,crm,update,orders,1239,569940,success,update on crm.orders
mysql-20260706-018947,2026-07-04T00:41:46+08:00,mysql-core-01,crm_rw,10.20.20.33,crm,select,report_daily,1603,642803,success,select on crm.report_daily
mysql-20260706-014736,2026-07-04T00:41:47+08:00,mysql-core-01,bi_sync,10.20.30.11,crm,insert,user_profile,3117,1549149,success,insert on crm.user_profile
mysql-20260706-009675,2026-07-04T00:41:52+08:00,mysql-core-01,crm_ro,10.20.20.33,crm,select,orders,1979,174152,success,select on crm.orders
mysql-20260706-035552,2026-07-04T00:41:55+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,select,report_daily,3933,884925,success,select on crm.report_daily
mysql-20260706-026031,2026-07-04T00:41:56+08:00,mysql-core-01,report_user,10.20.20.33,crm,select,report_daily,4635,1450755,success,select on crm.report_daily
mysql-20260706-013594,2026-07-04T00:42:11+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,show,orders,1064,443688,success,show on crm.orders
mysql-20260706-020201,2026-07-04T00:42:36+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,update,invoice,2235,657090,success,update on crm.invoice
mysql-20260706-011962,2026-07-04T00:42:39+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,show,config,3352,67040,success,show on crm.config
mysql-20260706-012913,2026-07-04T00:42:48+08:00,mysql-core-01,bi_sync,10.20.10.21,crm,update,customer,2634,68484,success,update on crm.customer
mysql-20260706-022372,2026-07-04T00:43:12+08:00,mysql-core-01,report_user,10.20.30.11,crm,select,user_profile,181,40182,success,select on crm.user_profile
mysql-20260706-000187,2026-07-04T00:43:15+08:00,mysql-core-01,crm_rw,10.20.30.31,crm,select,user_profile,2195,820930,success,select on crm.user_profile
mysql-20260706-033374,2026-07-04T00:43:16+08:00,mysql-core-01,admin.li,10.20.10.21,crm,select,report_daily,660,183480,success,select on crm.report_daily
mysql-20260706-027162,2026-07-04T00:43:26+08:00,mysql-core-01,report_user,10.20.30.31,crm,select,config,4324,1163156,success,select on crm.config
mysql-20260706-008618,2026-07-04T00:43:28+08:00,mysql-core-01,crm_rw,10.20.30.31,crm,select,invoice,2877,339486,success,select on crm.invoice
mysql-20260706-016206,2026-07-04T00:43:54+08:00,mysql-core-01,crm_rw,10.20.10.21,crm,insert,user_profile,511,205422,success,insert on crm.user_profile
mysql-20260706-003730,2026-07-04T00:44:03+08:00,mysql-core-01,crm_rw,10.20.30.31,crm,update,config,1675,92125,success,update on crm.config
mysql-20260706-026268,2026-07-04T00:44:05+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,select,customer,4012,1544620,success,select on crm.customer
mysql-20260706-006545,2026-07-04T00:44:09+08:00,mysql-core-01,admin.li,10.20.30.11,crm,select,report_daily,4697,1662738,success,select on crm.report_daily
mysql-20260706-019309,2026-07-04T00:44:15+08:00,mysql-core-01,admin.li,10.20.20.33,crm,show,user_profile,3163,695860,success,show on crm.user_profile
mysql-20260706-010205,2026-07-04T00:44:28+08:00,mysql-core-01,crm_ro,10.20.30.31,crm,select,orders,156,30420,success,select on crm.orders
mysql-20260706-021102,2026-07-04T00:45:29+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,select,config,2880,463680,success,select on crm.config
mysql-20260706-027945,2026-07-04T00:45:37+08:00,mysql-core-01,admin.li,10.20.30.31,crm,show,user_profile,4777,2312068,success,show on crm.user_profile
mysql-20260706-029466,2026-07-04T00:46:31+08:00,mysql-core-01,bi_sync,10.20.20.33,crm,select,customer,2275,716625,success,select on crm.customer
mysql-20260706-022454,2026-07-04T00:46:56+08:00,mysql-core-01,report_user,10.20.20.33,crm,select,orders,506,212520,success,select on crm.orders
mysql-20260706-002477,2026-07-04T00:47:11+08:00,mysql-core-01,bi_sync,10.20.30.31,crm,insert,config,2248,170848,success,insert on crm.config
mysql-20260706-012872,2026-07-04T00:47:22+08:00,mysql-core-01,crm_ro,10.20.10.21,crm,select,orders,110,53240,success,select on crm.orders
mysql-20260706-015597,2026-07-04T00:47:47+08:00,mysql-core-01,admin.li,10.20.10.21,crm,insert,invoice,438,82782,success,insert on crm.invoice
mysql-20260706-010098,2026-07-04T00:47:51+08:00,mysql-core-01,report_user,10.20.20.33,crm,select,orders,1744,509248,success,select on crm.orders
mysql-20260706-020320,2026-07-04T00:47:57+08:00,mysql-core-01,bi_sync,10.20.20.33,crm,select,user_profile,3061,1184607,success,select on crm.user_profile
mysql-20260706-023417,2026-07-04T00:48:10+08:00,mysql-core-01,admin.li,10.20.20.33,crm,show,invoice,2657,1094684,success,show on crm.invoice
mysql-20260706-001874,2026-07-04T00:48:24+08:00,mysql-core-01,report_user,10.20.30.11,crm,insert,report_daily,2805,1281885,success,insert on crm.report_daily
mysql-20260706-017869,2026-07-04T00:48:25+08:00,mysql-core-01,bi_sync,10.20.20.33,crm,select,orders,3881,1416565,success,select on crm.orders
mysql-20260706-030840,2026-07-04T00:48:29+08:00,mysql-core-01,crm_rw,10.20.20.33,crm,show,invoice,4470,2199240,success,show on crm.invoice
mysql-20260706-033784,2026-07-04T00:48:30+08:00,mysql-core-01,crm_ro,10.20.30.11,crm,update,config,187,93500,success,update on crm.config
mysql-20260706-035670,2026-07-04T00:48:33+08:00,mysql-core-01,bi_sync,10.20.30.11,crm,select,user_profile,876,80592,success,select on crm.user_profile
