event_id,timestamp,db_host,db_user,src_ip,database,query_type,object,rows,bytes,result,raw
pgsql-20260706-012969,2026-07-03T20:38:06+08:00,pgsql-bi-01,report_user,10.20.30.31,bi,select,orders,2908,151216,success,select on bi.orders
pgsql-20260706-018526,2026-07-03T20:38:09+08:00,pgsql-bi-01,report_user,10.20.20.33,bi,select,invoice,1230,467400,success,select on bi.invoice
pgsql-20260706-020592,2026-07-03T20:38:14+08:00,pgsql-bi-01,crm_rw,10.20.10.21,bi,insert,report_daily,3817,259556,success,insert on bi.report_daily
pgsql-20260706-019972,2026-07-03T20:38:20+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,show,report_daily,4823,1755572,success,show on bi.report_daily
pgsql-20260706-012149,2026-07-03T20:38:34+08:00,pgsql-bi-01,crm_rw,10.20.30.31,bi,insert,customer,4177,1148675,success,insert on bi.customer
pgsql-20260706-022323,2026-07-03T20:38:49+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,insert,customer,141,16920,success,insert on bi.customer
pgsql-20260706-012438,2026-07-03T20:39:07+08:00,pgsql-bi-01,crm_ro,10.20.30.31,bi,select,report_daily,3483,686151,success,select on bi.report_daily
pgsql-20260706-027605,2026-07-03T20:39:18+08:00,pgsql-bi-01,crm_rw,10.20.10.21,bi,show,user_profile,870,132240,success,show on bi.user_profile
pgsql-20260706-020296,2026-07-03T20:39:20+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,select,customer,3094,652834,success,select on bi.customer
pgsql-20260706-009742,2026-07-03T20:39:47+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,select,config,4634,393890,success,select on bi.config
pgsql-20260706-004263,2026-07-03T20:40:03+08:00,pgsql-bi-01,crm_rw,10.20.20.33,bi,show,config,2874,767358,success,show on bi.config
pgsql-20260706-012306,2026-07-03T20:40:14+08:00,pgsql-bi-01,crm_rw,10.20.10.21,bi,select,report_daily,1958,368104,success,select on bi.report_daily
pgsql-20260706-015772,2026-07-03T20:40:28+08:00,pgsql-bi-01,crm_rw,10.20.30.11,bi,select,user_profile,770,121660,success,select on bi.user_profile
pgsql-20260706-022610,2026-07-03T20:40:32+08:00,pgsql-bi-01,crm_rw,10.20.10.21,bi,select,customer,845,242515,success,select on bi.customer
pgsql-20260706-009935,2026-07-03T20:40:47+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,show,customer,4823,1856855,success,show on bi.customer
pgsql-20260706-018277,2026-07-03T20:41:02+08:00,pgsql-bi-01,report_user,10.20.30.11,bi,select,config,4092,347820,success,select on bi.config
pgsql-20260706-020311,2026-07-03T20:41:16+08:00,pgsql-bi-01,crm_rw,10.20.10.21,bi,select,customer,3144,1103544,success,select on bi.customer
pgsql-20260706-015300,2026-07-03T20:41:21+08:00,pgsql-bi-01,crm_rw,10.20.30.31,bi,show,report_daily,2891,1049433,success,show on bi.report_daily
pgsql-20260706-001110,2026-07-03T20:41:34+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,select,invoice,4260,732720,success,select on bi.invoice
pgsql-20260706-006029,2026-07-03T20:41:42+08:00,pgsql-bi-01,report_user,10.20.30.11,bi,show,invoice,4252,888668,success,show on bi.invoice
pgsql-20260706-023906,2026-07-03T20:41:54+08:00,pgsql-bi-01,admin.li,10.20.20.33,bi,update,report_daily,2395,361645,success,update on bi.report_daily
pgsql-20260706-001057,2026-07-03T20:42:05+08:00,pgsql-bi-01,crm_ro,10.20.30.31,bi,select,config,4284,891072,success,select on bi.config
pgsql-20260706-018417,2026-07-03T20:42:10+08:00,pgsql-bi-01,crm_ro,10.20.30.31,bi,select,config,2408,876512,success,select on bi.config
pgsql-20260706-025845,2026-07-03T20:42:11+08:00,pgsql-bi-01,report_user,10.20.20.33,bi,select,config,4104,1719576,success,select on bi.config
pgsql-20260706-013307,2026-07-03T20:42:27+08:00,pgsql-bi-01,crm_ro,10.20.30.31,bi,select,config,3219,759684,success,select on bi.config
pgsql-20260706-000219,2026-07-03T20:42:35+08:00,pgsql-bi-01,crm_ro,10.20.30.31,bi,update,orders,3621,1694628,success,update on bi.orders
pgsql-20260706-012436,2026-07-03T20:42:49+08:00,pgsql-bi-01,crm_rw,10.20.20.33,bi,select,invoice,650,297050,success,select on bi.invoice
pgsql-20260706-025739,2026-07-03T20:43:01+08:00,pgsql-bi-01,bi_sync,10.20.20.33,bi,select,invoice,4644,622296,success,select on bi.invoice
pgsql-20260706-006129,2026-07-03T20:43:20+08:00,pgsql-bi-01,admin.li,10.20.20.33,bi,show,invoice,49,23912,success,show on bi.invoice
pgsql-20260706-001966,2026-07-03T20:43:21+08:00,pgsql-bi-01,crm_rw,10.20.30.11,bi,select,orders,1966,367642,success,select on bi.orders
pgsql-20260706-012989,2026-07-03T20:43:21+08:00,pgsql-bi-01,bi_sync,10.20.20.33,bi,select,report_daily,885,318600,success,select on bi.report_daily
pgsql-20260706-013874,2026-07-03T20:43:40+08:00,pgsql-bi-01,crm_ro,10.20.30.31,bi,insert,report_daily,732,252540,success,insert on bi.report_daily
pgsql-20260706-001764,2026-07-03T20:43:43+08:00,pgsql-bi-01,report_user,10.20.30.11,bi,show,customer,4375,1146250,success,show on bi.customer
pgsql-20260706-019864,2026-07-03T20:44:19+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,insert,invoice,921,351822,success,insert on bi.invoice
pgsql-20260706-014543,2026-07-03T20:44:28+08:00,pgsql-bi-01,crm_ro,10.20.30.11,bi,update,orders,465,169725,success,update on bi.orders
pgsql-20260706-024655,2026-07-03T20:44:41+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,insert,invoice,4439,954385,success,insert on bi.invoice
pgsql-20260706-012859,2026-07-03T20:44:44+08:00,pgsql-bi-01,bi_sync,10.20.30.31,bi,show,customer,334,145958,success,show on bi.customer
pgsql-20260706-023238,2026-07-03T20:45:04+08:00,pgsql-bi-01,crm_rw,10.20.30.11,bi,insert,invoice,4297,1486762,success,insert on bi.invoice
pgsql-20260706-017014,2026-07-03T20:45:11+08:00,pgsql-bi-01,crm_rw,10.20.10.21,bi,show,orders,4232,1612392,success,show on bi.orders
pgsql-20260706-005904,2026-07-03T20:45:32+08:00,pgsql-bi-01,report_user,10.20.20.33,bi,select,customer,1365,150150,success,select on bi.customer
pgsql-20260706-005952,2026-07-03T20:45:44+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,insert,invoice,1024,387072,success,insert on bi.invoice
pgsql-20260706-023836,2026-07-03T20:45:48+08:00,pgsql-bi-01,crm_rw,10.20.20.33,bi,select,invoice,4122,1492164,success,select on bi.invoice
pgsql-20260706-025181,2026-07-03T20:46:41+08:00,pgsql-bi-01,bi_sync,10.20.10.21,bi,show,invoice,4145,663200,success,show on bi.invoice
pgsql-20260706-007688,2026-07-03T20:47:38+08:00,pgsql-bi-01,report_user,10.20.30.31,bi,show,report_daily,85,27965,success,show on bi.report_daily
pgsql-20260706-015513,2026-07-03T20:48:07+08:00,pgsql-bi-01,crm_rw,10.20.20.33,bi,select,customer,3263,1210573,success,select on bi.customer
pgsql-20260706-021644,2026-07-03T20:48:48+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,select,config,2278,544442,success,select on bi.config
pgsql-20260706-022462,2026-07-03T20:49:11+08:00,pgsql-bi-01,bi_sync,10.20.30.31,bi,show,report_daily,1315,232755,success,show on bi.report_daily
pgsql-20260706-011516,2026-07-03T20:49:26+08:00,pgsql-bi-01,crm_rw,10.20.20.33,bi,insert,invoice,669,100350,success,insert on bi.invoice
pgsql-20260706-017386,2026-07-03T20:49:36+08:00,pgsql-bi-01,crm_ro,10.20.30.31,bi,show,config,4530,978480,success,show on bi.config
pgsql-20260706-018713,2026-07-03T20:49:45+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,select,orders,2057,534820,success,select on bi.orders
pgsql-20260706-002437,2026-07-03T20:49:54+08:00,pgsql-bi-01,bi_sync,10.20.10.21,bi,insert,report_daily,1933,487116,success,insert on bi.report_daily
pgsql-20260706-026494,2026-07-03T20:49:57+08:00,pgsql-bi-01,report_user,10.20.20.33,bi,select,orders,2806,802516,success,select on bi.orders
pgsql-20260706-023732,2026-07-03T20:50:00+08:00,pgsql-bi-01,report_user,10.20.10.21,bi,select,report_daily,4923,615375,success,select on bi.report_daily
pgsql-20260706-024565,2026-07-03T20:50:00+08:00,pgsql-bi-01,report_user,10.20.30.11,bi,select,report_daily,3432,974688,success,select on bi.report_daily
pgsql-20260706-008717,2026-07-03T20:50:29+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,show,user_profile,72,33048,success,show on bi.user_profile
pgsql-20260706-024233,2026-07-03T20:50:42+08:00,pgsql-bi-01,crm_rw,10.20.30.31,bi,update,config,3236,297712,success,update on bi.config
pgsql-20260706-011631,2026-07-03T20:50:44+08:00,pgsql-bi-01,crm_ro,10.20.30.11,bi,update,invoice,4591,325961,success,update on bi.invoice
pgsql-20260706-026413,2026-07-03T20:51:00+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,select,invoice,2714,483092,success,select on bi.invoice
pgsql-20260706-012051,2026-07-03T20:51:20+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,select,user_profile,281,78961,success,select on bi.user_profile
pgsql-20260706-013918,2026-07-03T20:51:22+08:00,pgsql-bi-01,bi_sync,10.20.30.31,bi,insert,invoice,2690,341630,success,insert on bi.invoice
pgsql-20260706-016164,2026-07-03T20:51:39+08:00,pgsql-bi-01,report_user,10.20.30.31,bi,show,config,4258,1392366,success,show on bi.config
pgsql-20260706-011911,2026-07-03T20:51:49+08:00,pgsql-bi-01,crm_rw,10.20.30.11,bi,select,user_profile,1388,31924,success,select on bi.user_profile
pgsql-20260706-011454,2026-07-03T20:52:25+08:00,pgsql-bi-01,report_user,10.20.20.33,bi,update,config,570,241110,success,update on bi.config
pgsql-20260706-015474,2026-07-03T20:52:32+08:00,pgsql-bi-01,crm_rw,10.20.10.21,bi,select,customer,414,138690,success,select on bi.customer
pgsql-20260706-019667,2026-07-03T20:52:33+08:00,pgsql-bi-01,crm_rw,10.20.30.11,bi,insert,report_daily,4608,539136,success,insert on bi.report_daily
pgsql-20260706-027763,2026-07-03T20:52:50+08:00,pgsql-bi-01,crm_rw,10.20.20.33,bi,select,customer,1484,418488,success,select on bi.customer
pgsql-20260706-009001,2026-07-03T20:53:12+08:00,pgsql-bi-01,crm_rw,10.20.30.11,bi,select,report_daily,4586,1953636,success,select on bi.report_daily
pgsql-20260706-025720,2026-07-03T20:54:03+08:00,pgsql-bi-01,admin.li,10.20.20.33,bi,select,invoice,1230,100860,success,select on bi.invoice
pgsql-20260706-005201,2026-07-03T20:54:06+08:00,pgsql-bi-01,crm_rw,10.20.10.21,bi,update,orders,3125,678125,success,update on bi.orders
pgsql-20260706-025146,2026-07-03T20:54:13+08:00,pgsql-bi-01,bi_sync,10.20.10.21,bi,select,report_daily,4376,612640,success,select on bi.report_daily
pgsql-20260706-007678,2026-07-03T20:54:35+08:00,pgsql-bi-01,report_user,10.20.20.33,bi,show,orders,2170,310310,success,show on bi.orders
pgsql-20260706-010303,2026-07-03T20:54:43+08:00,pgsql-bi-01,report_user,10.20.10.21,bi,show,orders,2130,922290,success,show on bi.orders
pgsql-20260706-009206,2026-07-03T20:54:46+08:00,pgsql-bi-01,crm_rw,10.20.30.11,bi,select,invoice,4740,1237140,success,select on bi.invoice
pgsql-20260706-022499,2026-07-03T20:54:55+08:00,pgsql-bi-01,bi_sync,10.20.10.21,bi,select,orders,846,26226,success,select on bi.orders
pgsql-20260706-002443,2026-07-03T20:54:56+08:00,pgsql-bi-01,bi_sync,10.20.10.21,bi,show,invoice,4275,1295325,success,show on bi.invoice
pgsql-20260706-025707,2026-07-03T20:55:00+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,select,customer,4991,938308,success,select on bi.customer
pgsql-20260706-027299,2026-07-03T20:55:02+08:00,pgsql-bi-01,report_user,10.20.30.11,bi,select,user_profile,1762,567364,success,select on bi.user_profile
pgsql-20260706-009442,2026-07-03T20:55:19+08:00,pgsql-bi-01,crm_rw,10.20.30.31,bi,insert,customer,2549,234508,success,insert on bi.customer
pgsql-20260706-013912,2026-07-03T20:55:25+08:00,pgsql-bi-01,bi_sync,10.20.20.33,bi,select,orders,1432,297856,success,select on bi.orders
pgsql-20260706-018465,2026-07-03T20:55:31+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,update,config,4016,1461824,success,update on bi.config
pgsql-20260706-002924,2026-07-03T20:55:40+08:00,pgsql-bi-01,report_user,10.20.20.33,bi,select,invoice,4865,248115,success,select on bi.invoice
pgsql-20260706-010977,2026-07-03T20:56:02+08:00,pgsql-bi-01,admin.li,10.20.20.33,bi,insert,invoice,599,60499,success,insert on bi.invoice
pgsql-20260706-003454,2026-07-03T20:56:40+08:00,pgsql-bi-01,admin.li,10.20.20.33,bi,select,customer,1386,325710,success,select on bi.customer
pgsql-20260706-024410,2026-07-03T20:57:15+08:00,pgsql-bi-01,report_user,10.20.10.21,bi,select,config,2611,198436,success,select on bi.config
pgsql-20260706-024412,2026-07-03T20:57:44+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,insert,customer,47,6392,success,insert on bi.customer
pgsql-20260706-024922,2026-07-03T20:57:45+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,select,config,2220,790320,success,select on bi.config
pgsql-20260706-014229,2026-07-03T20:57:56+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,select,customer,2879,929917,success,select on bi.customer
pgsql-20260706-014540,2026-07-03T20:58:01+08:00,pgsql-bi-01,admin.li,10.20.20.33,bi,select,invoice,2719,440478,success,select on bi.invoice
pgsql-20260706-024577,2026-07-03T20:58:23+08:00,pgsql-bi-01,report_user,10.20.20.33,bi,select,report_daily,440,206360,success,select on bi.report_daily
pgsql-20260706-002548,2026-07-03T20:58:24+08:00,pgsql-bi-01,bi_sync,10.20.20.33,bi,select,config,1801,203513,success,select on bi.config
pgsql-20260706-005665,2026-07-03T20:58:40+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,show,report_daily,4046,1140972,success,show on bi.report_daily
pgsql-20260706-015266,2026-07-03T20:59:00+08:00,pgsql-bi-01,report_user,10.20.20.33,bi,select,invoice,948,157368,success,select on bi.invoice
pgsql-20260706-024356,2026-07-03T20:59:05+08:00,pgsql-bi-01,report_user,10.20.30.11,bi,update,customer,4752,299376,success,update on bi.customer
pgsql-20260706-003322,2026-07-03T20:59:10+08:00,pgsql-bi-01,report_user,10.20.10.21,bi,select,user_profile,2474,841160,success,select on bi.user_profile
pgsql-20260706-014751,2026-07-03T20:59:10+08:00,pgsql-bi-01,crm_rw,10.20.30.31,bi,insert,user_profile,65,23335,success,insert on bi.user_profile
pgsql-20260706-016037,2026-07-03T20:59:52+08:00,pgsql-bi-01,crm_rw,10.20.10.21,bi,select,orders,3500,553000,success,select on bi.orders
pgsql-20260706-006533,2026-07-03T21:00:03+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,update,config,2990,1456130,success,update on bi.config
pgsql-20260706-023164,2026-07-03T21:00:05+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,insert,report_daily,4218,2054166,success,insert on bi.report_daily
pgsql-20260706-019657,2026-07-03T21:00:41+08:00,pgsql-bi-01,report_user,10.20.30.31,bi,select,invoice,1270,77470,success,select on bi.invoice
pgsql-20260706-007941,2026-07-03T21:00:47+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,select,orders,1111,293304,success,select on bi.orders
pgsql-20260706-007117,2026-07-03T21:01:19+08:00,pgsql-bi-01,crm_rw,10.20.30.11,bi,select,customer,969,221901,success,select on bi.customer
pgsql-20260706-013018,2026-07-03T21:01:19+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,show,orders,867,297381,success,show on bi.orders
pgsql-20260706-015378,2026-07-03T21:02:40+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,select,invoice,2567,292638,success,select on bi.invoice
pgsql-20260706-022689,2026-07-03T21:02:42+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,select,invoice,1477,728161,success,select on bi.invoice
pgsql-20260706-000503,2026-07-03T21:02:48+08:00,pgsql-bi-01,bi_sync,10.20.30.11,bi,select,customer,3610,483740,success,select on bi.customer
pgsql-20260706-002998,2026-07-03T21:02:50+08:00,pgsql-bi-01,crm_rw,10.20.30.11,bi,select,orders,2296,610736,success,select on bi.orders
pgsql-20260706-001792,2026-07-03T21:02:52+08:00,pgsql-bi-01,bi_sync,10.20.10.21,bi,select,config,3486,913332,success,select on bi.config
pgsql-20260706-012161,2026-07-03T21:02:53+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,select,orders,1773,714519,success,select on bi.orders
pgsql-20260706-008993,2026-07-03T21:03:20+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,update,customer,4676,1178352,success,update on bi.customer
pgsql-20260706-027689,2026-07-03T21:03:43+08:00,pgsql-bi-01,crm_rw,10.20.30.11,bi,select,config,2813,199723,success,select on bi.config
pgsql-20260706-026195,2026-07-03T21:03:50+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,select,config,1667,581783,success,select on bi.config
pgsql-20260706-002990,2026-07-03T21:04:00+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,select,config,1933,135310,success,select on bi.config
pgsql-20260706-018229,2026-07-03T21:04:10+08:00,pgsql-bi-01,report_user,10.20.30.11,bi,select,report_daily,2781,931635,success,select on bi.report_daily
pgsql-20260706-017422,2026-07-03T21:04:13+08:00,pgsql-bi-01,bi_sync,10.20.30.11,bi,update,invoice,2447,132138,success,update on bi.invoice
pgsql-20260706-020161,2026-07-03T21:04:31+08:00,pgsql-bi-01,bi_sync,10.20.20.33,bi,show,customer,2312,621928,success,show on bi.customer
pgsql-20260706-022033,2026-07-03T21:04:32+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,select,config,4861,1088864,success,select on bi.config
pgsql-20260706-009488,2026-07-03T21:04:40+08:00,pgsql-bi-01,crm_rw,10.20.20.33,bi,select,orders,525,95550,success,select on bi.orders
pgsql-20260706-001244,2026-07-03T21:04:49+08:00,pgsql-bi-01,crm_rw,10.20.10.21,bi,select,orders,3183,229176,success,select on bi.orders
pgsql-20260706-012134,2026-07-03T21:04:50+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,insert,orders,3592,176008,success,insert on bi.orders
pgsql-20260706-025864,2026-07-03T21:05:18+08:00,pgsql-bi-01,report_user,10.20.30.31,bi,insert,user_profile,3166,978294,success,insert on bi.user_profile
pgsql-20260706-016928,2026-07-03T21:05:27+08:00,pgsql-bi-01,bi_sync,10.20.20.33,bi,select,customer,450,58500,success,select on bi.customer
pgsql-20260706-022635,2026-07-03T21:05:27+08:00,pgsql-bi-01,bi_sync,10.20.20.33,bi,show,orders,862,410312,success,show on bi.orders
pgsql-20260706-006497,2026-07-03T21:05:49+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,select,report_daily,576,146304,success,select on bi.report_daily
pgsql-20260706-025567,2026-07-03T21:05:52+08:00,pgsql-bi-01,bi_sync,10.20.20.33,bi,select,user_profile,799,369138,success,select on bi.user_profile
pgsql-20260706-007367,2026-07-03T21:06:14+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,select,orders,1029,168756,success,select on bi.orders
pgsql-20260706-003558,2026-07-03T21:06:19+08:00,pgsql-bi-01,crm_rw,10.20.30.31,bi,select,customer,2937,1160115,success,select on bi.customer
pgsql-20260706-017375,2026-07-03T21:06:19+08:00,pgsql-bi-01,report_user,10.20.30.11,bi,select,user_profile,2678,1167608,success,select on bi.user_profile
pgsql-20260706-010079,2026-07-03T21:06:26+08:00,pgsql-bi-01,bi_sync,10.20.20.33,bi,insert,customer,955,459355,success,insert on bi.customer
pgsql-20260706-009311,2026-07-03T21:06:51+08:00,pgsql-bi-01,crm_ro,10.20.30.11,bi,select,user_profile,167,62959,success,select on bi.user_profile
pgsql-20260706-001585,2026-07-03T21:06:57+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,select,orders,1238,402350,success,select on bi.orders
pgsql-20260706-002767,2026-07-03T21:07:04+08:00,pgsql-bi-01,crm_ro,10.20.30.11,bi,select,customer,3864,1232616,success,select on bi.customer
pgsql-20260706-003374,2026-07-03T21:07:48+08:00,pgsql-bi-01,report_user,10.20.20.33,bi,show,report_daily,2252,758924,success,show on bi.report_daily
pgsql-20260706-008675,2026-07-03T21:07:54+08:00,pgsql-bi-01,crm_ro,10.20.30.11,bi,select,report_daily,1668,148452,success,select on bi.report_daily
pgsql-20260706-004032,2026-07-03T21:07:58+08:00,pgsql-bi-01,crm_rw,10.20.30.31,bi,insert,orders,867,206346,success,insert on bi.orders
pgsql-20260706-020070,2026-07-03T21:08:15+08:00,pgsql-bi-01,crm_ro,10.20.30.31,bi,select,customer,1384,47056,success,select on bi.customer
pgsql-20260706-001783,2026-07-03T21:08:25+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,show,orders,2969,982739,success,show on bi.orders
pgsql-20260706-004639,2026-07-03T21:08:34+08:00,pgsql-bi-01,crm_rw,10.20.30.11,bi,select,orders,3172,992836,success,select on bi.orders
pgsql-20260706-002808,2026-07-03T21:08:37+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,update,orders,3320,136120,success,update on bi.orders
pgsql-20260706-023345,2026-07-03T21:09:07+08:00,pgsql-bi-01,crm_rw,10.20.10.21,bi,select,invoice,1232,167552,success,select on bi.invoice
pgsql-20260706-023827,2026-07-03T21:09:15+08:00,pgsql-bi-01,report_user,10.20.30.31,bi,insert,orders,366,96990,success,insert on bi.orders
pgsql-20260706-017659,2026-07-03T21:09:21+08:00,pgsql-bi-01,bi_sync,10.20.20.33,bi,select,user_profile,4095,782145,success,select on bi.user_profile
pgsql-20260706-023886,2026-07-03T21:10:27+08:00,pgsql-bi-01,bi_sync,10.20.10.21,bi,show,orders,3735,1710630,success,show on bi.orders
pgsql-20260706-020163,2026-07-03T21:11:18+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,select,report_daily,3331,1622197,success,select on bi.report_daily
pgsql-20260706-021591,2026-07-03T21:11:41+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,update,customer,924,298452,success,update on bi.customer
pgsql-20260706-002175,2026-07-03T21:11:55+08:00,pgsql-bi-01,bi_sync,10.20.20.33,bi,show,report_daily,3429,459486,success,show on bi.report_daily
pgsql-20260706-011389,2026-07-03T21:12:00+08:00,pgsql-bi-01,report_user,10.20.20.33,bi,insert,config,2793,801591,success,insert on bi.config
pgsql-20260706-016583,2026-07-03T21:12:05+08:00,pgsql-bi-01,admin.li,10.20.20.33,bi,update,orders,2296,1076824,success,update on bi.orders
pgsql-20260706-016509,2026-07-03T21:12:23+08:00,pgsql-bi-01,crm_ro,10.20.30.11,bi,update,orders,2010,980880,success,update on bi.orders
pgsql-20260706-024458,2026-07-03T21:12:34+08:00,pgsql-bi-01,bi_sync,10.20.30.11,bi,select,report_daily,3986,1163912,success,select on bi.report_daily
pgsql-20260706-025055,2026-07-03T21:12:41+08:00,pgsql-bi-01,admin.li,10.20.10.21,bi,select,invoice,1975,448325,success,select on bi.invoice
pgsql-20260706-016916,2026-07-03T21:13:18+08:00,pgsql-bi-01,crm_ro,10.20.30.11,bi,select,orders,214,14124,success,select on bi.orders
pgsql-20260706-001960,2026-07-03T21:13:44+08:00,pgsql-bi-01,report_user,10.20.30.31,bi,select,config,2480,669600,success,select on bi.config
pgsql-20260706-015930,2026-07-03T21:13:49+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,select,report_daily,3112,1210568,success,select on bi.report_daily
pgsql-20260706-018904,2026-07-03T21:13:49+08:00,pgsql-bi-01,admin.li,10.20.20.33,bi,update,user_profile,2689,645360,success,update on bi.user_profile
pgsql-20260706-020579,2026-07-03T21:13:50+08:00,pgsql-bi-01,bi_sync,10.20.20.33,bi,show,report_daily,3760,597840,success,show on bi.report_daily
pgsql-20260706-026887,2026-07-03T21:14:09+08:00,pgsql-bi-01,report_user,10.20.10.21,bi,update,user_profile,4132,231392,success,update on bi.user_profile
pgsql-20260706-010416,2026-07-03T21:14:17+08:00,pgsql-bi-01,admin.li,10.20.30.31,bi,update,user_profile,399,174363,success,update on bi.user_profile
pgsql-20260706-013647,2026-07-03T21:14:22+08:00,pgsql-bi-01,crm_ro,10.20.30.11,bi,insert,orders,4494,988680,success,insert on bi.orders
pgsql-20260706-012286,2026-07-03T21:14:34+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,select,report_daily,4803,696435,success,select on bi.report_daily
pgsql-20260706-006887,2026-07-03T21:14:47+08:00,pgsql-bi-01,crm_rw,10.20.30.11,bi,select,report_daily,2338,519036,success,select on bi.report_daily
pgsql-20260706-004301,2026-07-03T21:15:04+08:00,pgsql-bi-01,admin.li,10.20.20.33,bi,select,customer,4079,1293043,success,select on bi.customer
pgsql-20260706-025578,2026-07-03T21:15:04+08:00,pgsql-bi-01,report_user,10.20.20.33,bi,show,customer,3289,1256398,success,show on bi.customer
pgsql-20260706-012835,2026-07-03T21:15:41+08:00,pgsql-bi-01,bi_sync,10.20.30.11,bi,update,user_profile,332,114872,success,update on bi.user_profile
pgsql-20260706-020793,2026-07-03T21:15:47+08:00,pgsql-bi-01,admin.li,10.20.30.11,bi,show,config,989,29670,success,show on bi.config
pgsql-20260706-016917,2026-07-03T21:16:01+08:00,pgsql-bi-01,crm_rw,10.20.30.11,bi,update,orders,4162,757484,success,update on bi.orders
pgsql-20260706-008847,2026-07-03T21:16:27+08:00,pgsql-bi-01,crm_rw,10.20.10.21,bi,insert,report_daily,1792,184576,success,insert on bi.report_daily
pgsql-20260706-024972,2026-07-03T21:16:50+08:00,pgsql-bi-01,report_user,10.20.30.11,bi,show,user_profile,4319,984732,success,show on bi.user_profile
pgsql-20260706-007304,2026-07-03T21:17:11+08:00,pgsql-bi-01,crm_rw,10.20.30.31,bi,update,customer,3640,578760,success,update on bi.customer
pgsql-20260706-020794,2026-07-03T21:17:12+08:00,pgsql-bi-01,report_user,10.20.10.21,bi,select,user_profile,4762,776206,success,select on bi.user_profile
pgsql-20260706-014298,2026-07-03T21:17:13+08:00,pgsql-bi-01,admin.li,10.20.20.33,bi,select,config,3616,1283680,success,select on bi.config
pgsql-20260706-006455,2026-07-03T21:17:39+08:00,pgsql-bi-01,bi_sync,10.20.30.11,bi,select,orders,594,137214,success,select on bi.orders
pgsql-20260706-026117,2026-07-03T21:17:52+08:00,pgsql-bi-01,crm_rw,10.20.20.33,bi,update,orders,257,60138,success,update on bi.orders
pgsql-20260706-017980,2026-07-03T21:18:03+08:00,pgsql-bi-01,crm_rw,10.20.10.21,bi,update,customer,194,63050,success,update on bi.customer
pgsql-20260706-008533,2026-07-03T21:18:10+08:00,pgsql-bi-01,report_user,10.20.30.11,bi,update,config,2977,738296,success,update on bi.config
pgsql-20260706-017307,2026-07-03T21:18:22+08:00,pgsql-bi-01,crm_ro,10.20.10.21,bi,update,user_profile,414,187128,success,update on bi.user_profile
pgsql-20260706-012236,2026-07-03T21:18:26+08:00,pgsql-bi-01,admin.li,10.20.20.33,bi,show,customer,3331,1518936,success,show on bi.customer
pgsql-20260706-015267,2026-07-03T21:18:40+08:00,pgsql-bi-01,crm_ro,10.20.30.11,bi,select,config,2094,716148,success,select on bi.config
pgsql-20260706-025881,2026-07-03T21:19:10+08:00,pgsql-bi-01,crm_ro,10.20.30.31,bi,select,invoice,2725,1267125,success,select on bi.invoice
pgsql-20260706-017796,2026-07-03T21:19:11+08:00,pgsql-bi-01,report_user,10.20.10.21,bi,insert,user_profile,4546,2177534,success,insert on bi.user_profile
